event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp,stockout_risk,label_probability
EVT604838,P013,S03,frozen,22,45,5,0,2026-06-08T15:52:01.230579,1,0.5272
EVT822217,P003,S01,snacks,47,50,1,0,2026-06-08T15:52:01.230582,0,0.2464
EVT433957,P014,S01,bakery,3,35,8,1,2026-06-08T15:52:01.230590,0,0.567
EVT470447,P007,S04,household,2,30,0,0,2026-06-08T15:52:01.230593,1,0.62
EVT179117,P008,S04,frozen,9,45,0,0,2026-06-08T15:52:01.230595,0,0.56
EVT316726,P001,S03,snacks,35,50,4,0,2026-06-08T15:52:01.230598,0,0.4128
EVT895268,P010,S04,beverages,1,60,10,0,2026-06-08T15:52:01.230600,0,0.8369
EVT609359,P003,S03,snacks,10,50,14,0,2026-06-08T15:52:01.230602,1,0.8322
EVT483546,P001,S04,frozen,0,45,3,0,2026-06-08T15:52:01.230605,1,0.7083
EVT775547,P002,S04,household,14,30,3,0,2026-06-08T15:52:01.230607,0,0.4983
EVT491029,P007,S03,dairy,2,40,14,1,2026-06-08T15:52:01.230609,1,0.6997
EVT162843,P020,S04,frozen,23,45,4,0,2026-06-08T15:52:01.230612,0,0.4978
EVT502425,P017,S01,household,8,30,11,0,2026-06-08T15:52:01.230614,0,0.7439
EVT611180,P006,S02,bakery,34,35,1,0,2026-06-08T15:52:01.230617,1,0.2323
EVT256226,P008,S03,snacks,41,50,6,0,2026-06-08T15:52:01.230619,0,0.3977
EVT298714,P010,S04,frozen,4,45,2,0,2026-06-08T15:52:01.230621,0,0.6489
EVT132950,P017,S04,dairy,33,40,1,0,2026-06-08T15:52:01.230624,0,0.2982
EVT749043,P020,S01,household,14,30,5,1,2026-06-08T15:52:01.230626,0,0.3372
EVT455223,P013,S04,beverages,3,60,12,0,2026-06-08T15:52:01.230628,0,0.8608
EVT396341,P001,S01,household,7,30,10,0,2026-06-08T15:52:01.230631,1,0.7394
EVT321280,P009,S01,household,20,30,0,1,2026-06-08T15:52:01.230633,0,0.15
EVT670109,P005,S04,household,11,30,13,1,2026-06-08T15:52:01.230635,0,0.5378
EVT556098,P018,S02,beverages,10,60,4,0,2026-06-08T15:52:01.230638,0,0.6528
EVT689835,P004,S03,snacks,9,50,9,0,2026-06-08T15:52:01.230641,1,0.744
EVT309936,P004,S04,frozen,7,45,5,0,2026-06-08T15:52:01.230643,1,0.6772
EVT240644,P013,S01,bakery,30,35,6,1,2026-06-08T15:52:01.230645,0,0.181
EVT388296,P015,S01,dairy,2,40,17,0,2026-06-08T15:52:01.230647,1,0.95
EVT547980,P001,S02,household,6,30,1,0,2026-06-08T15:52:01.230650,1,0.5794
EVT819736,P017,S01,dairy,4,40,15,0,2026-06-08T15:52:01.230652,1,0.8967
EVT169608,P012,S01,dairy,27,40,0,0,2026-06-08T15:52:01.230654,0,0.3462
EVT161997,P007,S01,snacks,34,50,4,0,2026-06-08T15:52:01.230657,0,0.4218
EVT435587,P017,S01,frozen,32,45,1,0,2026-06-08T15:52:01.230659,0,0.3494
EVT222707,P013,S01,dairy,21,40,6,0,2026-06-08T15:52:01.230661,1,0.5304
EVT341584,P017,S04,bakery,33,35,4,0,2026-06-08T15:52:01.230664,0,0.3035
EVT319819,P008,S04,frozen,30,45,4,1,2026-06-08T15:52:01.230667,0,0.2278
EVT927185,P013,S02,snacks,3,50,10,0,2026-06-08T15:52:01.230669,1,0.8174
EVT265958,P009,S01,household,5,30,12,0,2026-06-08T15:52:01.230671,1,0.8083
EVT782809,P003,S01,frozen,6,45,0,0,2026-06-08T15:52:01.230674,0,0.59
EVT509854,P013,S04,frozen,11,45,12,0,2026-06-08T15:52:01.230676,0,0.7733
EVT277993,P006,S01,bakery,9,35,14,1,2026-06-08T15:52:01.230679,0,0.6065
EVT585494,P008,S02,frozen,25,45,0,0,2026-06-08T15:52:01.230681,0,0.4
EVT425079,P008,S03,bakery,2,35,8,1,2026-06-08T15:52:01.230683,0,0.5798
EVT904181,P010,S03,snacks,48,50,2,0,2026-06-08T15:52:01.230689,0,0.2569
EVT109529,P001,S04,bakery,17,35,4,0,2026-06-08T15:52:01.230691,0,0.5092
EVT943389,P001,S02,beverages,57,60,3,0,2026-06-08T15:52:01.230693,0,0.2808
EVT388523,P013,S03,household,8,30,9,0,2026-06-08T15:52:01.230696,0,0.705
EVT750866,P010,S01,beverages,28,60,2,0,2026-06-08T15:52:01.230698,1,0.4789
EVT466687,P020,S02,snacks,30,50,6,0,2026-06-08T15:52:01.230700,1,0.4967
EVT668260,P018,S02,household,5,30,12,1,2026-06-08T15:52:01.230703,0,0.6083
EVT925981,P003,S04,snacks,25,50,5,0,2026-06-08T15:52:01.230705,1,0.5222
EVT771801,P009,S01,snacks,5,50,5,0,2026-06-08T15:52:01.230707,0,0.7022
EVT109175,P019,S02,beverages,2,60,8,1,2026-06-08T15:52:01.230710,1,0.5906
EVT220505,P015,S04,snacks,9,50,1,0,2026-06-08T15:52:01.230713,0,0.5884
EVT210497,P011,S01,bakery,27,35,0,0,2026-06-08T15:52:01.230715,0,0.3029
EVT778825,P020,S01,snacks,8,50,11,1,2026-06-08T15:52:01.230717,1,0.5919
EVT405913,P018,S03,bakery,17,35,3,0,2026-06-08T15:52:01.230720,0,0.4898
EVT489906,P019,S02,dairy,37,40,4,0,2026-06-08T15:52:01.230722,0,0.3115
EVT271836,P017,S04,household,13,30,9,0,2026-06-08T15:52:01.230725,1,0.63
EVT440153,P007,S02,beverages,3,60,9,1,2026-06-08T15:52:01.230727,0,0.6025
EVT780385,P019,S02,frozen,30,45,2,0,2026-06-08T15:52:01.230729,0,0.3889
EVT116993,P015,S02,frozen,5,45,12,0,2026-06-08T15:52:01.230732,1,0.8333
EVT430766,P011,S04,beverages,44,60,1,0,2026-06-08T15:52:01.230735,1,0.3394
EVT424418,P015,S04,bakery,22,35,5,0,2026-06-08T15:52:01.230737,0,0.4644
EVT453125,P009,S04,frozen,10,45,11,1,2026-06-08T15:52:01.230739,1,0.5639
EVT870244,P018,S03,beverages,10,60,9,0,2026-06-08T15:52:01.230742,1,0.75
EVT719132,P002,S01,beverages,27,60,15,0,2026-06-08T15:52:01.230744,1,0.7392
EVT111725,P020,S02,beverages,3,60,10,0,2026-06-08T15:52:01.230747,1,0.8219
EVT332401,P007,S02,dairy,5,40,3,0,2026-06-08T15:52:01.230749,0,0.6521
EVT920007,P020,S04,bakery,0,35,2,0,2026-06-08T15:52:01.230751,1,0.6889
EVT649514,P004,S03,bakery,12,35,12,1,2026-06-08T15:52:01.230754,1,0.529
EVT295667,P006,S03,beverages,11,60,6,1,2026-06-08T15:52:01.230756,0,0.4842
EVT361252,P004,S02,bakery,4,35,13,0,2026-06-08T15:52:01.230759,1,0.8513
EVT684502,P003,S04,household,9,30,7,0,2026-06-08T15:52:01.230761,0,0.6511
EVT854053,P011,S04,dairy,0,40,0,0,2026-06-08T15:52:01.230763,1,0.65
EVT150099,P013,S02,dairy,2,40,6,1,2026-06-08T15:52:01.230766,0,0.5442
EVT946304,P018,S02,dairy,12,40,10,0,2026-06-08T15:52:01.230768,0,0.7094
EVT283876,P007,S04,beverages,57,60,6,0,2026-06-08T15:52:01.230770,0,0.3392
EVT957207,P006,S01,frozen,3,45,4,0,2026-06-08T15:52:01.230773,1,0.6978
EVT163695,P002,S03,bakery,33,35,1,0,2026-06-08T15:52:01.230775,0,0.2452
EVT258121,P006,S01,frozen,19,45,12,0,2026-06-08T15:52:01.230778,0,0.6933
EVT892047,P011,S01,frozen,6,45,15,1,2026-06-08T15:52:01.230780,1,0.6817
EVT558673,P010,S01,beverages,35,60,6,0,2026-06-08T15:52:01.230786,1,0.5042
EVT592952,P015,S03,household,23,30,4,0,2026-06-08T15:52:01.230801,1,0.3828
EVT472102,P008,S04,snacks,2,50,2,0,2026-06-08T15:52:01.230805,0,0.6709
EVT790691,P003,S03,snacks,9,50,8,1,2026-06-08T15:52:01.230808,0,0.5246
EVT698129,P019,S02,bakery,24,35,5,0,2026-06-08T15:52:01.230811,0,0.4387
EVT206119,P014,S02,dairy,27,40,5,0,2026-06-08T15:52:01.230814,0,0.4435
EVT264996,P016,S04,frozen,26,45,5,0,2026-06-08T15:52:01.230817,0,0.4872
EVT328892,P009,S04,household,19,30,0,0,2026-06-08T15:52:01.230821,0,0.365
EVT646700,P016,S02,frozen,0,45,4,0,2026-06-08T15:52:01.230824,1,0.7278
EVT818470,P014,S02,frozen,20,45,0,0,2026-06-08T15:52:01.230828,0,0.45
EVT917009,P002,S01,bakery,6,35,11,0,2026-06-08T15:52:01.230831,1,0.7867
EVT435389,P005,S04,bakery,2,35,15,0,2026-06-08T15:52:01.230834,1,0.916
EVT255551,P005,S04,frozen,42,45,0,0,2026-06-08T15:52:01.230838,0,0.23
EVT918738,P009,S04,dairy,12,40,15,1,2026-06-08T15:52:01.230840,1,0.6067
EVT798070,P012,S02,snacks,50,50,6,0,2026-06-08T15:52:01.230843,0,0.3167
EVT465585,P019,S04,household,28,30,6,0,2026-06-08T15:52:01.230846,1,0.3467
EVT723773,P015,S02,bakery,1,35,14,1,2026-06-08T15:52:01.230849,0,0.7094
EVT984864,P014,S04,snacks,50,50,2,0,2026-06-08T15:52:01.230851,0,0.2389
EVT881855,P001,S04,beverages,45,60,2,0,2026-06-08T15:52:01.230854,0,0.3514
EVT179747,P019,S01,bakery,4,35,5,0,2026-06-08T15:52:01.230857,1,0.6958
EVT477382,P012,S02,frozen,2,45,4,0,2026-06-08T15:52:01.230860,1,0.7078
EVT361295,P010,S02,snacks,4,50,3,0,2026-06-08T15:52:01.230863,1,0.6723
EVT203508,P001,S01,bakery,0,35,5,0,2026-06-08T15:52:01.230865,1,0.7472
EVT328505,P016,S03,dairy,7,40,3,0,2026-06-08T15:52:01.230868,1,0.6296
EVT205741,P015,S02,beverages,38,60,6,1,2026-06-08T15:52:01.230871,1,0.2817
EVT387542,P004,S03,dairy,33,40,5,0,2026-06-08T15:52:01.230873,0,0.376
EVT662716,P015,S01,frozen,7,45,9,1,2026-06-08T15:52:01.230876,1,0.555
EVT460931,P001,S03,dairy,18,40,5,0,2026-06-08T15:52:01.230878,1,0.5447
EVT163930,P004,S02,household,20,30,4,1,2026-06-08T15:52:01.230881,0,0.2278
EVT238476,P019,S01,beverages,0,60,18,0,2026-06-08T15:52:01.230884,1,0.95
EVT904849,P001,S01,household,9,30,15,0,2026-06-08T15:52:01.230886,1,0.8067
EVT441221,P015,S02,snacks,50,50,4,0,2026-06-08T15:52:01.230889,0,0.2778
EVT204895,P001,S01,household,17,30,5,0,2026-06-08T15:52:01.230892,0,0.4922
EVT637758,P002,S04,dairy,17,40,16,0,2026-06-08T15:52:01.230894,1,0.7699
EVT735210,P008,S02,dairy,11,40,9,0,2026-06-08T15:52:01.230897,1,0.7012
EVT805101,P002,S04,beverages,10,60,11,1,2026-06-08T15:52:01.230900,0,0.5889
EVT842938,P004,S02,beverages,53,60,4,0,2026-06-08T15:52:01.230902,0,0.3303
EVT362503,P008,S01,bakery,8,35,16,0,2026-06-08T15:52:01.230904,1,0.8583
EVT764021,P015,S02,frozen,17,45,11,0,2026-06-08T15:52:01.230907,1,0.6939
EVT346260,P008,S01,beverages,60,60,4,0,2026-06-08T15:52:01.230913,1,0.2778
EVT217965,P011,S03,household,24,30,6,1,2026-06-08T15:52:01.230916,0,0.2067
EVT330732,P013,S04,bakery,11,35,12,0,2026-06-08T15:52:01.230919,1,0.7419
EVT827604,P008,S03,snacks,9,50,14,1,2026-06-08T15:52:01.230922,1,0.6412
EVT156366,P014,S02,bakery,23,35,2,1,2026-06-08T15:52:01.230924,0,0.1932
EVT856950,P001,S04,snacks,22,50,14,0,2026-06-08T15:52:01.230927,0,0.7242
EVT483551,P007,S03,beverages,4,60,8,1,2026-06-08T15:52:01.230929,1,0.5756
EVT919443,P010,S04,beverages,41,60,1,0,2026-06-08T15:52:01.230932,0,0.3619
EVT758541,P018,S03,beverages,52,60,5,0,2026-06-08T15:52:01.230935,0,0.3572
EVT986208,P016,S04,snacks,8,50,13,1,2026-06-08T15:52:01.230938,1,0.6308
EVT807838,P017,S02,beverages,29,60,6,0,2026-06-08T15:52:01.230941,0,0.5492
EVT878586,P020,S03,household,5,30,10,0,2026-06-08T15:52:01.230943,1,0.7694
EVT886287,P015,S04,bakery,9,35,8,1,2026-06-08T15:52:01.230946,1,0.4898
EVT156549,P011,S03,snacks,44,50,0,1,2026-06-08T15:52:01.230948,0,0.054
EVT782017,P002,S02,frozen,11,45,8,1,2026-06-08T15:52:01.230951,0,0.4956
EVT608086,P013,S01,beverages,56,60,0,0,2026-06-08T15:52:01.230954,0,0.23
EVT940639,P011,S03,bakery,27,35,6,1,2026-06-08T15:52:01.230956,0,0.2195
EVT722660,P011,S01,beverages,3,60,6,1,2026-06-08T15:52:01.230958,1,0.5442
EVT538304,P001,S02,frozen,15,45,10,0,2026-06-08T15:52:01.230961,1,0.6944
EVT622657,P018,S03,bakery,27,35,1,0,2026-06-08T15:52:01.230964,0,0.3223
EVT419182,P017,S03,beverages,10,60,7,0,2026-06-08T15:52:01.230967,1,0.7111
EVT379733,P015,S03,household,5,30,10,0,2026-06-08T15:52:01.230969,1,0.7694
EVT754652,P002,S04,beverages,30,60,3,0,2026-06-08T15:52:01.230972,1,0.4833
EVT978045,P009,S02,dairy,39,40,4,1,2026-06-08T15:52:01.230974,0,0.089
EVT132297,P018,S04,beverages,2,60,15,1,2026-06-08T15:52:01.230977,1,0.7267
EVT323133,P020,S01,beverages,59,60,2,0,2026-06-08T15:52:01.230979,0,0.2464
EVT494721,P007,S04,frozen,43,45,4,0,2026-06-08T15:52:01.230982,1,0.2978
EVT898695,P017,S04,frozen,38,45,6,0,2026-06-08T15:52:01.230985,0,0.3867
EVT771871,P002,S04,dairy,15,40,9,0,2026-06-08T15:52:01.230987,1,0.6562
EVT481625,P013,S02,snacks,46,50,0,0,2026-06-08T15:52:01.230990,1,0.236
EVT998486,P008,S02,beverages,6,60,9,1,2026-06-08T15:52:01.230992,1,0.58
EVT740470,P008,S04,bakery,4,35,11,0,2026-06-08T15:52:01.230995,1,0.8125
EVT202691,P018,S03,dairy,27,40,0,0,2026-06-08T15:52:01.230998,0,0.3462
EVT183919,P001,S03,beverages,5,60,2,0,2026-06-08T15:52:01.231000,1,0.6514
EVT426564,P005,S04,dairy,24,40,6,1,2026-06-08T15:52:01.231003,0,0.2967
EVT440007,P004,S02,snacks,18,50,16,0,2026-06-08T15:52:01.231006,1,0.7991
EVT868830,P008,S04,frozen,10,45,5,0,2026-06-08T15:52:01.231009,0,0.6472
EVT363353,P006,S01,frozen,24,45,4,0,2026-06-08T15:52:01.231011,1,0.4878
EVT736491,P017,S04,bakery,3,35,3,0,2026-06-08T15:52:01.231014,1,0.6698
EVT732675,P003,S03,snacks,11,50,11,0,2026-06-08T15:52:01.231022,1,0.7649
EVT940819,P001,S03,bakery,6,35,0,0,2026-06-08T15:52:01.231025,0,0.5729
EVT288705,P006,S03,frozen,23,45,6,0,2026-06-08T15:52:01.231028,1,0.5367
EVT722973,P011,S01,beverages,4,60,15,0,2026-06-08T15:52:01.231031,1,0.9117
EVT201974,P002,S04,beverages,5,60,18,0,2026-06-08T15:52:01.231033,1,0.95
EVT413447,P004,S01,household,17,30,3,0,2026-06-08T15:52:01.231036,0,0.4533
EVT788348,P019,S02,snacks,35,50,3,0,2026-06-08T15:52:01.231038,1,0.3933
EVT840052,P008,S01,beverages,3,60,17,0,2026-06-08T15:52:01.231041,1,0.95
EVT816171,P017,S04,snacks,3,50,13,0,2026-06-08T15:52:01.231044,1,0.8758
EVT331061,P005,S04,household,8,30,3,0,2026-06-08T15:52:01.231046,0,0.5883
EVT398921,P001,S03,frozen,8,45,15,0,2026-06-08T15:52:01.231049,1,0.8617
EVT561982,P012,S04,frozen,17,45,16,0,2026-06-08T15:52:01.231052,1,0.7911
EVT938098,P010,S03,beverages,5,60,3,0,2026-06-08T15:52:01.231054,0,0.6708
EVT858212,P020,S04,household,7,30,15,1,2026-06-08T15:52:01.231057,1,0.6367
EVT637398,P011,S04,beverages,44,60,4,0,2026-06-08T15:52:01.231059,1,0.3978
EVT872912,P005,S01,snacks,43,50,5,0,2026-06-08T15:52:01.231062,1,0.3602
EVT681863,P013,S04,dairy,14,40,9,0,2026-06-08T15:52:01.231065,1,0.6675
EVT712770,P016,S04,dairy,0,40,0,0,2026-06-08T15:52:01.231067,1,0.65
EVT264282,P013,S02,frozen,35,45,5,0,2026-06-08T15:52:01.231070,0,0.3972
EVT706809,P013,S03,bakery,18,35,3,0,2026-06-08T15:52:01.231073,0,0.4769
EVT770367,P008,S02,dairy,39,40,0,0,2026-06-08T15:52:01.231076,0,0.2112
EVT931870,P007,S04,beverages,59,60,0,0,2026-06-08T15:52:01.231078,1,0.2075
EVT801110,P017,S01,beverages,41,60,4,1,2026-06-08T15:52:01.231081,0,0.2203
EVT256215,P018,S04,bakery,2,35,16,0,2026-06-08T15:52:01.231083,1,0.9354
EVT579379,P015,S02,beverages,34,60,2,0,2026-06-08T15:52:01.231086,0,0.4339
EVT810711,P014,S03,dairy,19,40,4,0,2026-06-08T15:52:01.231089,1,0.514
EVT240081,P001,S04,dairy,4,40,4,0,2026-06-08T15:52:01.231091,1,0.6828
EVT501433,P020,S04,household,14,30,3,0,2026-06-08T15:52:01.231094,1,0.4983
EVT165639,P020,S03,frozen,15,45,9,0,2026-06-08T15:52:01.231096,1,0.675
EVT947642,P004,S01,household,26,30,1,1,2026-06-08T15:52:01.231099,0,0.0794
EVT561647,P001,S04,snacks,7,50,13,0,2026-06-08T15:52:01.231101,1,0.8398
EVT351015,P006,S04,dairy,4,40,3,0,2026-06-08T15:52:01.231104,1,0.6633
EVT272301,P018,S02,household,13,30,10,1,2026-06-08T15:52:01.231107,0,0.4494
EVT821730,P011,S03,snacks,35,50,4,0,2026-06-08T15:52:01.231109,0,0.4128
EVT832135,P014,S01,snacks,26,50,0,1,2026-06-08T15:52:01.231112,0,0.216
EVT963056,P017,S02,household,13,30,2,0,2026-06-08T15:52:01.231115,0,0.4939
EVT972752,P004,S01,bakery,1,35,16,0,2026-06-08T15:52:01.231117,0,0.9483
EVT247884,P012,S01,beverages,5,60,16,0,2026-06-08T15:52:01.231120,1,0.9236
EVT743756,P014,S03,household,25,30,1,1,2026-06-08T15:52:01.231122,0,0.0944
EVT624033,P005,S03,snacks,19,50,11,0,2026-06-08T15:52:01.231128,1,0.6929
EVT100129,P012,S04,bakery,10,35,3,0,2026-06-08T15:52:01.231130,1,0.5798
EVT337979,P001,S04,snacks,37,50,3,0,2026-06-08T15:52:01.231133,0,0.3753
EVT141377,P010,S04,beverages,3,60,10,0,2026-06-08T15:52:01.231136,0,0.8219
EVT748410,P004,S02,dairy,30,40,5,0,2026-06-08T15:52:01.231138,0,0.4097
EVT923922,P012,S04,dairy,9,40,1,0,2026-06-08T15:52:01.231141,1,0.5682
EVT297643,P002,S03,frozen,36,45,5,0,2026-06-08T15:52:01.231143,0,0.3872
EVT904544,P019,S01,snacks,40,50,0,0,2026-06-08T15:52:01.231146,0,0.29
EVT743609,P008,S04,household,10,30,10,0,2026-06-08T15:52:01.231153,0,0.6944
EVT561410,P001,S04,dairy,2,40,10,0,2026-06-08T15:52:01.231156,1,0.8219
EVT656810,P002,S01,beverages,44,60,2,1,2026-06-08T15:52:01.231159,0,0.1589
EVT942841,P014,S01,household,30,30,6,0,2026-06-08T15:52:01.231161,0,0.3167
EVT821069,P003,S03,bakery,8,35,4,0,2026-06-08T15:52:01.231164,1,0.6249
EVT642523,P013,S03,dairy,22,40,6,0,2026-06-08T15:52:01.231166,1,0.5192
EVT833561,P015,S03,bakery,1,35,0,0,2026-06-08T15:52:01.231169,0,0.6371
EVT214812,P002,S02,bakery,18,35,2,0,2026-06-08T15:52:01.231172,0,0.4575
EVT689400,P014,S04,snacks,42,50,1,0,2026-06-08T15:52:01.231174,0,0.2914
EVT936521,P019,S03,beverages,44,60,6,1,2026-06-08T15:52:01.231177,0,0.2367
EVT998252,P010,S04,dairy,33,40,4,0,2026-06-08T15:52:01.231179,1,0.3565
EVT457263,P003,S04,snacks,49,50,4,1,2026-06-08T15:52:01.231184,0,0.0868
EVT364835,P008,S03,dairy,9,40,11,0,2026-06-08T15:52:01.231187,1,0.7626
EVT694885,P011,S03,household,3,30,16,0,2026-06-08T15:52:01.231190,1,0.9161
EVT869044,P008,S04,household,16,30,4,0,2026-06-08T15:52:01.231192,0,0.4878
EVT893207,P002,S02,snacks,2,50,18,0,2026-06-08T15:52:01.231195,1,0.95
EVT610637,P010,S02,frozen,3,45,16,0,2026-06-08T15:52:01.231198,1,0.9311
EVT204952,P019,S03,beverages,23,60,16,0,2026-06-08T15:52:01.231200,1,0.7886
EVT293253,P003,S02,beverages,28,60,1,1,2026-06-08T15:52:01.231203,0,0.2594
EVT581055,P020,S01,dairy,9,40,1,0,2026-06-08T15:52:01.231206,1,0.5682
EVT476686,P006,S01,bakery,8,35,2,0,2026-06-08T15:52:01.231209,1,0.586
EVT728807,P020,S04,dairy,15,40,11,0,2026-06-08T15:52:01.231211,1,0.6951
EVT117867,P019,S04,frozen,8,45,12,0,2026-06-08T15:52:01.231214,0,0.8033
EVT812283,P012,S01,beverages,18,60,9,0,2026-06-08T15:52:01.231216,1,0.69
EVT121112,P010,S04,frozen,33,45,0,0,2026-06-08T15:52:01.231219,1,0.32
EVT264015,P017,S03,bakery,15,35,14,0,2026-06-08T15:52:01.231221,0,0.7294
EVT733764,P009,S02,dairy,5,40,6,1,2026-06-08T15:52:01.231224,0,0.5104
EVT838066,P005,S04,beverages,2,60,13,0,2026-06-08T15:52:01.231226,1,0.8878
EVT535313,P006,S03,beverages,44,60,6,0,2026-06-08T15:52:01.231229,1,0.4367
EVT245119,P020,S02,bakery,14,35,12,0,2026-06-08T15:52:01.231231,1,0.7033
EVT629550,P017,S03,beverages,4,60,15,0,2026-06-08T15:52:01.231234,1,0.9117
EVT290494,P015,S02,frozen,15,45,12,0,2026-06-08T15:52:01.231239,1,0.7333
EVT515074,P018,S03,snacks,1,50,6,1,2026-06-08T15:52:01.231242,1,0.5577
EVT254535,P013,S04,bakery,5,35,2,0,2026-06-08T15:52:01.231244,1,0.6246
EVT794855,P016,S03,household,13,30,14,0,2026-06-08T15:52:01.231246,1,0.7272
EVT831316,P008,S01,snacks,21,50,10,0,2026-06-08T15:52:01.231249,1,0.6554
EVT924420,P011,S02,snacks,20,50,14,0,2026-06-08T15:52:01.231251,0,0.7422
EVT944181,P006,S03,snacks,4,50,7,1,2026-06-08T15:52:01.231254,1,0.5501
EVT497673,P017,S04,snacks,28,50,6,0,2026-06-08T15:52:01.231256,0,0.5147
EVT185701,P017,S04,dairy,8,40,16,0,2026-06-08T15:52:01.231258,1,0.8711
EVT752477,P006,S01,dairy,18,40,10,0,2026-06-08T15:52:01.231261,1,0.6419
EVT299017,P012,S02,dairy,5,40,0,0,2026-06-08T15:52:01.231263,1,0.5938
EVT247855,P007,S01,frozen,12,45,12,0,2026-06-08T15:52:01.231266,0,0.7633
EVT807825,P007,S01,bakery,4,35,1,0,2026-06-08T15:52:01.231268,0,0.618
EVT969379,P010,S01,snacks,40,50,3,1,2026-06-08T15:52:01.231270,1,0.1483
EVT478354,P011,S04,beverages,56,60,3,0,2026-06-08T15:52:01.231273,1,0.2883
EVT400600,P020,S01,bakery,8,35,11,1,2026-06-08T15:52:01.231275,0,0.561
EVT382270,P001,S04,frozen,45,45,2,0,2026-06-08T15:52:01.231277,0,0.2389
EVT762867,P017,S03,dairy,8,40,17,0,2026-06-08T15:52:01.231280,1,0.8906
EVT860785,P012,S01,frozen,2,45,10,0,2026-06-08T15:52:01.231282,1,0.8244
EVT371868,P001,S03,bakery,16,35,10,0,2026-06-08T15:52:01.231285,0,0.6387
EVT570339,P004,S04,bakery,14,35,9,0,2026-06-08T15:52:01.231288,0,0.645
EVT211812,P016,S04,bakery,22,35,1,0,2026-06-08T15:52:01.231291,0,0.3866
EVT399834,P008,S02,frozen,27,45,4,0,2026-06-08T15:52:01.231293,0,0.4578
EVT270847,P013,S01,dairy,0,40,0,0,2026-06-08T15:52:01.231296,1,0.65
EVT991377,P009,S02,dairy,9,40,4,0,2026-06-08T15:52:01.231298,1,0.6265
EVT451816,P015,S04,frozen,11,45,9,0,2026-06-08T15:52:01.231300,1,0.715
EVT418697,P001,S04,beverages,44,60,6,0,2026-06-08T15:52:01.231303,1,0.4367
EVT673192,P012,S03,bakery,19,35,3,0,2026-06-08T15:52:01.231305,1,0.464
EVT327022,P005,S01,snacks,29,50,0,0,2026-06-08T15:52:01.231307,1,0.389
EVT507894,P006,S04,beverages,13,60,9,0,2026-06-08T15:52:01.231310,1,0.7275
EVT551115,P001,S03,dairy,21,40,1,0,2026-06-08T15:52:01.231312,0,0.4332
EVT167436,P014,S02,dairy,23,40,5,0,2026-06-08T15:52:01.231315,1,0.4885
EVT844859,P008,S03,beverages,1,60,18,0,2026-06-08T15:52:01.231317,1,0.95
EVT972174,P018,S03,frozen,4,45,17,0,2026-06-08T15:52:01.231319,1,0.9406
EVT522869,P001,S03,beverages,20,60,8,0,2026-06-08T15:52:01.231322,1,0.6556
EVT220094,P017,S03,beverages,36,60,5,0,2026-06-08T15:52:01.231324,0,0.4772
EVT183939,P008,S02,bakery,2,35,11,1,2026-06-08T15:52:01.231326,0,0.6382
EVT617814,P010,S02,beverages,31,60,2,0,2026-06-08T15:52:01.231329,0,0.4564
EVT322101,P013,S03,snacks,45,50,3,0,2026-06-08T15:52:01.231331,1,0.3033
EVT423729,P001,S02,frozen,7,45,11,0,2026-06-08T15:52:01.231338,1,0.7939
EVT815108,P011,S04,beverages,0,60,10,0,2026-06-08T15:52:01.231341,1,0.8444
EVT768379,P016,S03,household,15,30,5,0,2026-06-08T15:52:01.231343,1,0.5222
EVT160043,P014,S01,snacks,34,50,0,0,2026-06-08T15:52:01.231345,1,0.344
EVT938158,P001,S04,beverages,35,60,5,0,2026-06-08T15:52:01.231348,1,0.4847
EVT926795,P002,S03,bakery,34,35,4,0,2026-06-08T15:52:01.231350,0,0.2906
EVT823267,P012,S01,dairy,8,40,17,0,2026-06-08T15:52:01.231352,1,0.8906
EVT411409,P005,S03,dairy,0,40,8,1,2026-06-08T15:52:01.231355,1,0.6056
EVT836744,P016,S01,beverages,33,60,0,1,2026-06-08T15:52:01.231357,0,0.2025
EVT901869,P018,S04,beverages,9,60,5,0,2026-06-08T15:52:01.231359,0,0.6797
EVT780607,P014,S02,beverages,55,60,1,0,2026-06-08T15:52:01.231362,1,0.2569
EVT973871,P010,S04,frozen,11,45,13,0,2026-06-08T15:52:01.231364,0,0.7928
EVT509380,P001,S04,frozen,4,45,14,0,2026-06-08T15:52:01.231367,1,0.8822
EVT762162,P017,S02,snacks,16,50,12,0,2026-06-08T15:52:01.231370,0,0.7393
EVT723360,P012,S03,snacks,10,50,5,0,2026-06-08T15:52:01.231372,0,0.6572
EVT777660,P006,S02,frozen,2,45,15,1,2026-06-08T15:52:01.231374,1,0.7217
EVT184229,P015,S04,dairy,12,40,9,0,2026-06-08T15:52:01.231377,0,0.69
EVT260185,P017,S04,bakery,35,35,4,0,2026-06-08T15:52:01.231379,0,0.2778
EVT801898,P014,S04,beverages,3,60,17,0,2026-06-08T15:52:01.231382,1,0.95
EVT964759,P010,S03,household,3,30,10,0,2026-06-08T15:52:01.231384,0,0.7994
EVT747113,P016,S04,household,15,30,5,0,2026-06-08T15:52:01.231387,0,0.5222
EVT581696,P007,S03,dairy,25,40,6,0,2026-06-08T15:52:01.231389,1,0.4854
EVT619342,P020,S03,beverages,2,60,13,0,2026-06-08T15:52:01.231391,1,0.8878
