event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp
EVT755605,P009,S01,household,6,30,13,0,2026-06-08T15:52:01.230383
EVT718207,P001,S02,frozen,14,45,8,0,2026-06-08T15:52:01.230385
EVT344465,P020,S02,household,22,30,2,0,2026-06-08T15:52:01.230392
EVT668362,P012,S01,bakery,3,35,13,0,2026-06-08T15:52:01.230395
EVT345102,P015,S02,snacks,35,50,5,0,2026-06-08T15:52:01.230397
EVT388916,P019,S03,dairy,20,40,6,0,2026-06-08T15:52:01.230399
EVT482415,P010,S03,snacks,46,50,6,0,2026-06-08T15:52:01.230402
EVT269068,P020,S01,bakery,25,35,1,0,2026-06-08T15:52:01.230404
EVT435923,P020,S02,bakery,20,35,2,0,2026-06-08T15:52:01.230407
EVT319333,P003,S04,dairy,28,40,2,0,2026-06-08T15:52:01.230409
EVT744099,P016,S04,household,5,30,14,0,2026-06-08T15:52:01.230411
EVT772277,P020,S02,beverages,35,60,5,0,2026-06-08T15:52:01.230413
EVT126522,P013,S02,frozen,1,45,0,0,2026-06-08T15:52:01.230416
EVT180948,P006,S02,household,13,30,9,0,2026-06-08T15:52:01.230418
EVT196126,P008,S01,beverages,9,60,11,1,2026-06-08T15:52:01.230421
EVT592173,P016,S01,household,29,30,2,0,2026-06-08T15:52:01.230424
EVT962827,P004,S03,frozen,40,45,5,0,2026-06-08T15:52:01.230426
EVT636534,P020,S02,frozen,20,45,6,0,2026-06-08T15:52:01.230429
EVT494399,P014,S02,household,21,30,0,0,2026-06-08T15:52:01.230431
EVT801061,P004,S04,frozen,3,45,10,1,2026-06-08T15:52:01.230433
EVT441568,P018,S01,snacks,36,50,5,0,2026-06-08T15:52:01.230436
EVT349617,P010,S02,snacks,29,50,2,0,2026-06-08T15:52:01.230438
EVT305007,P019,S04,snacks,49,50,5,0,2026-06-08T15:52:01.230441
EVT664863,P007,S03,beverages,43,60,1,0,2026-06-08T15:52:01.230443
EVT408396,P018,S04,bakery,4,35,3,0,2026-06-08T15:52:01.230446
EVT915765,P007,S03,frozen,44,45,0,0,2026-06-08T15:52:01.230448
EVT989550,P007,S04,household,6,30,4,0,2026-06-08T15:52:01.230450
EVT855436,P005,S04,dairy,30,40,2,0,2026-06-08T15:52:01.230453
EVT905801,P006,S03,dairy,29,40,4,0,2026-06-08T15:52:01.230455
EVT846251,P018,S04,bakery,17,35,3,0,2026-06-08T15:52:01.230458
EVT848022,P013,S01,dairy,7,40,11,1,2026-06-08T15:52:01.230460
EVT459032,P002,S02,snacks,20,50,10,0,2026-06-08T15:52:01.230463
EVT857454,P007,S04,beverages,28,60,0,0,2026-06-08T15:52:01.230465
EVT741679,P007,S01,dairy,29,40,3,0,2026-06-08T15:52:01.230467
EVT422854,P006,S03,household,22,30,5,0,2026-06-08T15:52:01.230470
EVT694937,P011,S02,household,18,30,6,0,2026-06-08T15:52:01.230472
EVT968645,P012,S04,frozen,23,45,2,1,2026-06-08T15:52:01.230474
EVT514828,P006,S01,bakery,23,35,4,0,2026-06-08T15:52:01.230477
EVT511186,P002,S02,snacks,30,50,3,0,2026-06-08T15:52:01.230479
EVT786904,P020,S02,beverages,13,60,11,0,2026-06-08T15:52:01.230482
EVT724063,P010,S04,bakery,19,35,6,0,2026-06-08T15:52:01.230484
EVT275251,P014,S04,household,27,30,0,0,2026-06-08T15:52:01.230491
EVT114926,P008,S02,beverages,46,60,1,0,2026-06-08T15:52:01.230494
EVT150063,P001,S01,bakery,14,35,10,0,2026-06-08T15:52:01.230497
EVT490120,P018,S04,frozen,18,45,9,0,2026-06-08T15:52:01.230499
EVT270216,P018,S02,dairy,32,40,4,0,2026-06-08T15:52:01.230502
EVT816586,P019,S04,household,26,30,3,1,2026-06-08T15:52:01.230504
EVT499489,P012,S01,snacks,1,50,18,0,2026-06-08T15:52:01.230507
EVT852541,P012,S02,snacks,5,50,15,1,2026-06-08T15:52:01.230510
EVT576737,P003,S03,dairy,35,40,3,0,2026-06-08T15:52:01.230512
EVT340425,P003,S01,beverages,17,60,15,0,2026-06-08T15:52:01.230515
EVT490763,P013,S01,bakery,19,35,2,0,2026-06-08T15:52:01.230517
EVT192520,P006,S02,dairy,14,40,16,0,2026-06-08T15:52:01.230520
EVT837210,P007,S01,beverages,10,60,0,0,2026-06-08T15:52:01.230522
EVT496146,P017,S03,household,13,30,5,0,2026-06-08T15:52:01.230524
EVT405344,P007,S03,snacks,29,50,4,0,2026-06-08T15:52:01.230527
EVT500128,P004,S01,dairy,5,40,15,0,2026-06-08T15:52:01.230529
EVT132669,P017,S04,dairy,25,40,5,0,2026-06-08T15:52:01.230531
EVT285351,P010,S04,snacks,11,50,8,0,2026-06-08T15:52:01.230534
EVT909735,P012,S03,dairy,33,40,4,0,2026-06-08T15:52:01.230536
EVT839891,P019,S03,dairy,40,40,1,0,2026-06-08T15:52:01.230539
EVT185738,P014,S01,dairy,4,40,3,0,2026-06-08T15:52:01.230541
EVT944341,P011,S01,dairy,8,40,9,0,2026-06-08T15:52:01.230544
EVT376526,P007,S03,dairy,12,40,12,0,2026-06-08T15:52:01.230546
EVT355636,P017,S02,household,15,30,5,1,2026-06-08T15:52:01.230549
EVT664690,P013,S01,dairy,34,40,4,1,2026-06-08T15:52:01.230551
EVT438928,P003,S03,frozen,28,45,5,1,2026-06-08T15:52:01.230553
EVT934805,P012,S03,snacks,10,50,11,0,2026-06-08T15:52:01.230555
EVT204204,P018,S01,beverages,1,60,5,0,2026-06-08T15:52:01.230558
EVT231793,P011,S03,beverages,8,60,12,0,2026-06-08T15:52:01.230560
EVT994513,P010,S02,snacks,44,50,0,0,2026-06-08T15:52:01.230562
EVT506358,P012,S04,snacks,0,50,5,0,2026-06-08T15:52:01.230565
EVT145608,P020,S01,bakery,25,35,1,0,2026-06-08T15:52:01.230567
EVT669414,P002,S02,household,5,30,9,1,2026-06-08T15:52:01.230569
EVT497876,P015,S04,frozen,32,45,1,0,2026-06-08T15:52:01.230572
EVT354260,P010,S04,bakery,11,35,6,0,2026-06-08T15:52:01.230574
EVT774551,P012,S04,frozen,32,45,2,0,2026-06-08T15:52:01.230577
EVT604838,P013,S03,frozen,22,45,5,0,2026-06-08T15:52:01.230579
EVT822217,P003,S01,snacks,47,50,1,0,2026-06-08T15:52:01.230582
EVT433957,P014,S01,bakery,3,35,8,1,2026-06-08T15:52:01.230590
EVT470447,P007,S04,household,2,30,0,0,2026-06-08T15:52:01.230593
EVT179117,P008,S04,frozen,9,45,0,0,2026-06-08T15:52:01.230595
EVT316726,P001,S03,snacks,35,50,4,0,2026-06-08T15:52:01.230598
EVT895268,P010,S04,beverages,1,60,10,0,2026-06-08T15:52:01.230600
EVT609359,P003,S03,snacks,10,50,14,0,2026-06-08T15:52:01.230602
EVT483546,P001,S04,frozen,0,45,3,0,2026-06-08T15:52:01.230605
EVT775547,P002,S04,household,14,30,3,0,2026-06-08T15:52:01.230607
EVT491029,P007,S03,dairy,2,40,14,1,2026-06-08T15:52:01.230609
EVT162843,P020,S04,frozen,23,45,4,0,2026-06-08T15:52:01.230612
EVT502425,P017,S01,household,8,30,11,0,2026-06-08T15:52:01.230614
EVT611180,P006,S02,bakery,34,35,1,0,2026-06-08T15:52:01.230617
EVT256226,P008,S03,snacks,41,50,6,0,2026-06-08T15:52:01.230619
EVT298714,P010,S04,frozen,4,45,2,0,2026-06-08T15:52:01.230621
EVT132950,P017,S04,dairy,33,40,1,0,2026-06-08T15:52:01.230624
EVT749043,P020,S01,household,14,30,5,1,2026-06-08T15:52:01.230626
EVT455223,P013,S04,beverages,3,60,12,0,2026-06-08T15:52:01.230628
EVT396341,P001,S01,household,7,30,10,0,2026-06-08T15:52:01.230631
EVT321280,P009,S01,household,20,30,0,1,2026-06-08T15:52:01.230633
EVT670109,P005,S04,household,11,30,13,1,2026-06-08T15:52:01.230635
EVT556098,P018,S02,beverages,10,60,4,0,2026-06-08T15:52:01.230638
EVT689835,P004,S03,snacks,9,50,9,0,2026-06-08T15:52:01.230641
EVT309936,P004,S04,frozen,7,45,5,0,2026-06-08T15:52:01.230643
EVT240644,P013,S01,bakery,30,35,6,1,2026-06-08T15:52:01.230645
EVT388296,P015,S01,dairy,2,40,17,0,2026-06-08T15:52:01.230647
EVT547980,P001,S02,household,6,30,1,0,2026-06-08T15:52:01.230650
EVT819736,P017,S01,dairy,4,40,15,0,2026-06-08T15:52:01.230652
EVT169608,P012,S01,dairy,27,40,0,0,2026-06-08T15:52:01.230654
EVT161997,P007,S01,snacks,34,50,4,0,2026-06-08T15:52:01.230657
EVT435587,P017,S01,frozen,32,45,1,0,2026-06-08T15:52:01.230659
EVT222707,P013,S01,dairy,21,40,6,0,2026-06-08T15:52:01.230661
EVT341584,P017,S04,bakery,33,35,4,0,2026-06-08T15:52:01.230664
EVT319819,P008,S04,frozen,30,45,4,1,2026-06-08T15:52:01.230667
EVT927185,P013,S02,snacks,3,50,10,0,2026-06-08T15:52:01.230669
EVT265958,P009,S01,household,5,30,12,0,2026-06-08T15:52:01.230671
EVT782809,P003,S01,frozen,6,45,0,0,2026-06-08T15:52:01.230674
EVT509854,P013,S04,frozen,11,45,12,0,2026-06-08T15:52:01.230676
EVT277993,P006,S01,bakery,9,35,14,1,2026-06-08T15:52:01.230679
EVT585494,P008,S02,frozen,25,45,0,0,2026-06-08T15:52:01.230681
EVT425079,P008,S03,bakery,2,35,8,1,2026-06-08T15:52:01.230683
EVT904181,P010,S03,snacks,48,50,2,0,2026-06-08T15:52:01.230689
EVT109529,P001,S04,bakery,17,35,4,0,2026-06-08T15:52:01.230691
EVT943389,P001,S02,beverages,57,60,3,0,2026-06-08T15:52:01.230693
EVT388523,P013,S03,household,8,30,9,0,2026-06-08T15:52:01.230696
EVT750866,P010,S01,beverages,28,60,2,0,2026-06-08T15:52:01.230698
EVT466687,P020,S02,snacks,30,50,6,0,2026-06-08T15:52:01.230700
EVT668260,P018,S02,household,5,30,12,1,2026-06-08T15:52:01.230703
EVT925981,P003,S04,snacks,25,50,5,0,2026-06-08T15:52:01.230705
EVT771801,P009,S01,snacks,5,50,5,0,2026-06-08T15:52:01.230707
EVT109175,P019,S02,beverages,2,60,8,1,2026-06-08T15:52:01.230710
EVT220505,P015,S04,snacks,9,50,1,0,2026-06-08T15:52:01.230713
EVT210497,P011,S01,bakery,27,35,0,0,2026-06-08T15:52:01.230715
EVT778825,P020,S01,snacks,8,50,11,1,2026-06-08T15:52:01.230717
EVT405913,P018,S03,bakery,17,35,3,0,2026-06-08T15:52:01.230720
EVT489906,P019,S02,dairy,37,40,4,0,2026-06-08T15:52:01.230722
EVT271836,P017,S04,household,13,30,9,0,2026-06-08T15:52:01.230725
EVT440153,P007,S02,beverages,3,60,9,1,2026-06-08T15:52:01.230727
EVT780385,P019,S02,frozen,30,45,2,0,2026-06-08T15:52:01.230729
EVT116993,P015,S02,frozen,5,45,12,0,2026-06-08T15:52:01.230732
EVT430766,P011,S04,beverages,44,60,1,0,2026-06-08T15:52:01.230735
EVT424418,P015,S04,bakery,22,35,5,0,2026-06-08T15:52:01.230737
EVT453125,P009,S04,frozen,10,45,11,1,2026-06-08T15:52:01.230739
EVT870244,P018,S03,beverages,10,60,9,0,2026-06-08T15:52:01.230742
EVT719132,P002,S01,beverages,27,60,15,0,2026-06-08T15:52:01.230744
EVT111725,P020,S02,beverages,3,60,10,0,2026-06-08T15:52:01.230747
EVT332401,P007,S02,dairy,5,40,3,0,2026-06-08T15:52:01.230749
EVT920007,P020,S04,bakery,0,35,2,0,2026-06-08T15:52:01.230751
EVT649514,P004,S03,bakery,12,35,12,1,2026-06-08T15:52:01.230754
EVT295667,P006,S03,beverages,11,60,6,1,2026-06-08T15:52:01.230756
EVT361252,P004,S02,bakery,4,35,13,0,2026-06-08T15:52:01.230759
EVT684502,P003,S04,household,9,30,7,0,2026-06-08T15:52:01.230761
EVT854053,P011,S04,dairy,0,40,0,0,2026-06-08T15:52:01.230763
EVT150099,P013,S02,dairy,2,40,6,1,2026-06-08T15:52:01.230766
EVT946304,P018,S02,dairy,12,40,10,0,2026-06-08T15:52:01.230768
EVT283876,P007,S04,beverages,57,60,6,0,2026-06-08T15:52:01.230770
EVT957207,P006,S01,frozen,3,45,4,0,2026-06-08T15:52:01.230773
EVT163695,P002,S03,bakery,33,35,1,0,2026-06-08T15:52:01.230775
EVT258121,P006,S01,frozen,19,45,12,0,2026-06-08T15:52:01.230778
EVT892047,P011,S01,frozen,6,45,15,1,2026-06-08T15:52:01.230780
EVT558673,P010,S01,beverages,35,60,6,0,2026-06-08T15:52:01.230786
EVT592952,P015,S03,household,23,30,4,0,2026-06-08T15:52:01.230801
EVT472102,P008,S04,snacks,2,50,2,0,2026-06-08T15:52:01.230805
EVT790691,P003,S03,snacks,9,50,8,1,2026-06-08T15:52:01.230808
EVT698129,P019,S02,bakery,24,35,5,0,2026-06-08T15:52:01.230811
EVT206119,P014,S02,dairy,27,40,5,0,2026-06-08T15:52:01.230814
EVT264996,P016,S04,frozen,26,45,5,0,2026-06-08T15:52:01.230817
EVT328892,P009,S04,household,19,30,0,0,2026-06-08T15:52:01.230821
EVT646700,P016,S02,frozen,0,45,4,0,2026-06-08T15:52:01.230824
EVT818470,P014,S02,frozen,20,45,0,0,2026-06-08T15:52:01.230828
EVT917009,P002,S01,bakery,6,35,11,0,2026-06-08T15:52:01.230831
EVT435389,P005,S04,bakery,2,35,15,0,2026-06-08T15:52:01.230834
EVT255551,P005,S04,frozen,42,45,0,0,2026-06-08T15:52:01.230838
EVT918738,P009,S04,dairy,12,40,15,1,2026-06-08T15:52:01.230840
EVT798070,P012,S02,snacks,50,50,6,0,2026-06-08T15:52:01.230843
EVT465585,P019,S04,household,28,30,6,0,2026-06-08T15:52:01.230846
EVT723773,P015,S02,bakery,1,35,14,1,2026-06-08T15:52:01.230849
EVT984864,P014,S04,snacks,50,50,2,0,2026-06-08T15:52:01.230851
EVT881855,P001,S04,beverages,45,60,2,0,2026-06-08T15:52:01.230854
EVT179747,P019,S01,bakery,4,35,5,0,2026-06-08T15:52:01.230857
EVT477382,P012,S02,frozen,2,45,4,0,2026-06-08T15:52:01.230860
EVT361295,P010,S02,snacks,4,50,3,0,2026-06-08T15:52:01.230863
EVT203508,P001,S01,bakery,0,35,5,0,2026-06-08T15:52:01.230865
EVT328505,P016,S03,dairy,7,40,3,0,2026-06-08T15:52:01.230868
EVT205741,P015,S02,beverages,38,60,6,1,2026-06-08T15:52:01.230871
EVT387542,P004,S03,dairy,33,40,5,0,2026-06-08T15:52:01.230873
EVT662716,P015,S01,frozen,7,45,9,1,2026-06-08T15:52:01.230876
EVT460931,P001,S03,dairy,18,40,5,0,2026-06-08T15:52:01.230878
EVT163930,P004,S02,household,20,30,4,1,2026-06-08T15:52:01.230881
EVT238476,P019,S01,beverages,0,60,18,0,2026-06-08T15:52:01.230884
EVT904849,P001,S01,household,9,30,15,0,2026-06-08T15:52:01.230886
EVT441221,P015,S02,snacks,50,50,4,0,2026-06-08T15:52:01.230889
EVT204895,P001,S01,household,17,30,5,0,2026-06-08T15:52:01.230892
EVT637758,P002,S04,dairy,17,40,16,0,2026-06-08T15:52:01.230894
EVT735210,P008,S02,dairy,11,40,9,0,2026-06-08T15:52:01.230897
EVT805101,P002,S04,beverages,10,60,11,1,2026-06-08T15:52:01.230900
EVT842938,P004,S02,beverages,53,60,4,0,2026-06-08T15:52:01.230902
EVT362503,P008,S01,bakery,8,35,16,0,2026-06-08T15:52:01.230904
EVT764021,P015,S02,frozen,17,45,11,0,2026-06-08T15:52:01.230907
EVT346260,P008,S01,beverages,60,60,4,0,2026-06-08T15:52:01.230913
EVT217965,P011,S03,household,24,30,6,1,2026-06-08T15:52:01.230916
EVT330732,P013,S04,bakery,11,35,12,0,2026-06-08T15:52:01.230919
EVT827604,P008,S03,snacks,9,50,14,1,2026-06-08T15:52:01.230922
EVT156366,P014,S02,bakery,23,35,2,1,2026-06-08T15:52:01.230924
EVT856950,P001,S04,snacks,22,50,14,0,2026-06-08T15:52:01.230927
EVT483551,P007,S03,beverages,4,60,8,1,2026-06-08T15:52:01.230929
EVT919443,P010,S04,beverages,41,60,1,0,2026-06-08T15:52:01.230932
EVT758541,P018,S03,beverages,52,60,5,0,2026-06-08T15:52:01.230935
EVT986208,P016,S04,snacks,8,50,13,1,2026-06-08T15:52:01.230938
EVT807838,P017,S02,beverages,29,60,6,0,2026-06-08T15:52:01.230941
EVT878586,P020,S03,household,5,30,10,0,2026-06-08T15:52:01.230943
EVT886287,P015,S04,bakery,9,35,8,1,2026-06-08T15:52:01.230946
EVT156549,P011,S03,snacks,44,50,0,1,2026-06-08T15:52:01.230948
EVT782017,P002,S02,frozen,11,45,8,1,2026-06-08T15:52:01.230951
EVT608086,P013,S01,beverages,56,60,0,0,2026-06-08T15:52:01.230954
EVT940639,P011,S03,bakery,27,35,6,1,2026-06-08T15:52:01.230956
EVT722660,P011,S01,beverages,3,60,6,1,2026-06-08T15:52:01.230958
EVT538304,P001,S02,frozen,15,45,10,0,2026-06-08T15:52:01.230961
EVT622657,P018,S03,bakery,27,35,1,0,2026-06-08T15:52:01.230964
EVT419182,P017,S03,beverages,10,60,7,0,2026-06-08T15:52:01.230967
EVT379733,P015,S03,household,5,30,10,0,2026-06-08T15:52:01.230969
EVT754652,P002,S04,beverages,30,60,3,0,2026-06-08T15:52:01.230972
EVT978045,P009,S02,dairy,39,40,4,1,2026-06-08T15:52:01.230974
EVT132297,P018,S04,beverages,2,60,15,1,2026-06-08T15:52:01.230977
EVT323133,P020,S01,beverages,59,60,2,0,2026-06-08T15:52:01.230979
EVT494721,P007,S04,frozen,43,45,4,0,2026-06-08T15:52:01.230982
EVT898695,P017,S04,frozen,38,45,6,0,2026-06-08T15:52:01.230985
EVT771871,P002,S04,dairy,15,40,9,0,2026-06-08T15:52:01.230987
EVT481625,P013,S02,snacks,46,50,0,0,2026-06-08T15:52:01.230990
EVT998486,P008,S02,beverages,6,60,9,1,2026-06-08T15:52:01.230992
EVT740470,P008,S04,bakery,4,35,11,0,2026-06-08T15:52:01.230995
EVT202691,P018,S03,dairy,27,40,0,0,2026-06-08T15:52:01.230998
EVT183919,P001,S03,beverages,5,60,2,0,2026-06-08T15:52:01.231000
EVT426564,P005,S04,dairy,24,40,6,1,2026-06-08T15:52:01.231003
EVT440007,P004,S02,snacks,18,50,16,0,2026-06-08T15:52:01.231006
EVT868830,P008,S04,frozen,10,45,5,0,2026-06-08T15:52:01.231009
EVT363353,P006,S01,frozen,24,45,4,0,2026-06-08T15:52:01.231011
EVT736491,P017,S04,bakery,3,35,3,0,2026-06-08T15:52:01.231014
EVT732675,P003,S03,snacks,11,50,11,0,2026-06-08T15:52:01.231022
EVT940819,P001,S03,bakery,6,35,0,0,2026-06-08T15:52:01.231025
EVT288705,P006,S03,frozen,23,45,6,0,2026-06-08T15:52:01.231028
EVT722973,P011,S01,beverages,4,60,15,0,2026-06-08T15:52:01.231031
EVT201974,P002,S04,beverages,5,60,18,0,2026-06-08T15:52:01.231033
EVT413447,P004,S01,household,17,30,3,0,2026-06-08T15:52:01.231036
EVT788348,P019,S02,snacks,35,50,3,0,2026-06-08T15:52:01.231038
EVT840052,P008,S01,beverages,3,60,17,0,2026-06-08T15:52:01.231041
EVT816171,P017,S04,snacks,3,50,13,0,2026-06-08T15:52:01.231044
EVT331061,P005,S04,household,8,30,3,0,2026-06-08T15:52:01.231046
EVT398921,P001,S03,frozen,8,45,15,0,2026-06-08T15:52:01.231049
EVT561982,P012,S04,frozen,17,45,16,0,2026-06-08T15:52:01.231052
EVT938098,P010,S03,beverages,5,60,3,0,2026-06-08T15:52:01.231054
EVT858212,P020,S04,household,7,30,15,1,2026-06-08T15:52:01.231057
EVT637398,P011,S04,beverages,44,60,4,0,2026-06-08T15:52:01.231059
EVT872912,P005,S01,snacks,43,50,5,0,2026-06-08T15:52:01.231062
EVT681863,P013,S04,dairy,14,40,9,0,2026-06-08T15:52:01.231065
EVT712770,P016,S04,dairy,0,40,0,0,2026-06-08T15:52:01.231067
EVT264282,P013,S02,frozen,35,45,5,0,2026-06-08T15:52:01.231070
EVT706809,P013,S03,bakery,18,35,3,0,2026-06-08T15:52:01.231073
EVT770367,P008,S02,dairy,39,40,0,0,2026-06-08T15:52:01.231076
EVT931870,P007,S04,beverages,59,60,0,0,2026-06-08T15:52:01.231078
EVT801110,P017,S01,beverages,41,60,4,1,2026-06-08T15:52:01.231081
EVT256215,P018,S04,bakery,2,35,16,0,2026-06-08T15:52:01.231083
EVT579379,P015,S02,beverages,34,60,2,0,2026-06-08T15:52:01.231086
EVT810711,P014,S03,dairy,19,40,4,0,2026-06-08T15:52:01.231089
EVT240081,P001,S04,dairy,4,40,4,0,2026-06-08T15:52:01.231091
EVT501433,P020,S04,household,14,30,3,0,2026-06-08T15:52:01.231094
EVT165639,P020,S03,frozen,15,45,9,0,2026-06-08T15:52:01.231096
EVT947642,P004,S01,household,26,30,1,1,2026-06-08T15:52:01.231099
EVT561647,P001,S04,snacks,7,50,13,0,2026-06-08T15:52:01.231101
EVT351015,P006,S04,dairy,4,40,3,0,2026-06-08T15:52:01.231104
EVT272301,P018,S02,household,13,30,10,1,2026-06-08T15:52:01.231107
EVT821730,P011,S03,snacks,35,50,4,0,2026-06-08T15:52:01.231109
EVT832135,P014,S01,snacks,26,50,0,1,2026-06-08T15:52:01.231112
EVT963056,P017,S02,household,13,30,2,0,2026-06-08T15:52:01.231115
EVT972752,P004,S01,bakery,1,35,16,0,2026-06-08T15:52:01.231117
EVT247884,P012,S01,beverages,5,60,16,0,2026-06-08T15:52:01.231120
EVT743756,P014,S03,household,25,30,1,1,2026-06-08T15:52:01.231122
EVT624033,P005,S03,snacks,19,50,11,0,2026-06-08T15:52:01.231128
EVT100129,P012,S04,bakery,10,35,3,0,2026-06-08T15:52:01.231130
EVT337979,P001,S04,snacks,37,50,3,0,2026-06-08T15:52:01.231133
EVT141377,P010,S04,beverages,3,60,10,0,2026-06-08T15:52:01.231136
EVT748410,P004,S02,dairy,30,40,5,0,2026-06-08T15:52:01.231138
EVT923922,P012,S04,dairy,9,40,1,0,2026-06-08T15:52:01.231141
EVT297643,P002,S03,frozen,36,45,5,0,2026-06-08T15:52:01.231143
EVT904544,P019,S01,snacks,40,50,0,0,2026-06-08T15:52:01.231146
EVT743609,P008,S04,household,10,30,10,0,2026-06-08T15:52:01.231153
EVT561410,P001,S04,dairy,2,40,10,0,2026-06-08T15:52:01.231156
EVT656810,P002,S01,beverages,44,60,2,1,2026-06-08T15:52:01.231159
EVT942841,P014,S01,household,30,30,6,0,2026-06-08T15:52:01.231161
EVT821069,P003,S03,bakery,8,35,4,0,2026-06-08T15:52:01.231164
EVT642523,P013,S03,dairy,22,40,6,0,2026-06-08T15:52:01.231166
EVT833561,P015,S03,bakery,1,35,0,0,2026-06-08T15:52:01.231169
EVT214812,P002,S02,bakery,18,35,2,0,2026-06-08T15:52:01.231172
EVT689400,P014,S04,snacks,42,50,1,0,2026-06-08T15:52:01.231174
EVT936521,P019,S03,beverages,44,60,6,1,2026-06-08T15:52:01.231177
EVT998252,P010,S04,dairy,33,40,4,0,2026-06-08T15:52:01.231179
EVT457263,P003,S04,snacks,49,50,4,1,2026-06-08T15:52:01.231184
EVT364835,P008,S03,dairy,9,40,11,0,2026-06-08T15:52:01.231187
EVT694885,P011,S03,household,3,30,16,0,2026-06-08T15:52:01.231190
EVT869044,P008,S04,household,16,30,4,0,2026-06-08T15:52:01.231192
EVT893207,P002,S02,snacks,2,50,18,0,2026-06-08T15:52:01.231195
EVT610637,P010,S02,frozen,3,45,16,0,2026-06-08T15:52:01.231198
EVT204952,P019,S03,beverages,23,60,16,0,2026-06-08T15:52:01.231200
EVT293253,P003,S02,beverages,28,60,1,1,2026-06-08T15:52:01.231203
EVT581055,P020,S01,dairy,9,40,1,0,2026-06-08T15:52:01.231206
EVT476686,P006,S01,bakery,8,35,2,0,2026-06-08T15:52:01.231209
EVT728807,P020,S04,dairy,15,40,11,0,2026-06-08T15:52:01.231211
EVT117867,P019,S04,frozen,8,45,12,0,2026-06-08T15:52:01.231214
EVT812283,P012,S01,beverages,18,60,9,0,2026-06-08T15:52:01.231216
EVT121112,P010,S04,frozen,33,45,0,0,2026-06-08T15:52:01.231219
EVT264015,P017,S03,bakery,15,35,14,0,2026-06-08T15:52:01.231221
EVT733764,P009,S02,dairy,5,40,6,1,2026-06-08T15:52:01.231224
EVT838066,P005,S04,beverages,2,60,13,0,2026-06-08T15:52:01.231226
EVT535313,P006,S03,beverages,44,60,6,0,2026-06-08T15:52:01.231229
EVT245119,P020,S02,bakery,14,35,12,0,2026-06-08T15:52:01.231231
EVT629550,P017,S03,beverages,4,60,15,0,2026-06-08T15:52:01.231234
EVT290494,P015,S02,frozen,15,45,12,0,2026-06-08T15:52:01.231239
EVT515074,P018,S03,snacks,1,50,6,1,2026-06-08T15:52:01.231242
EVT254535,P013,S04,bakery,5,35,2,0,2026-06-08T15:52:01.231244
EVT794855,P016,S03,household,13,30,14,0,2026-06-08T15:52:01.231246
EVT831316,P008,S01,snacks,21,50,10,0,2026-06-08T15:52:01.231249
EVT924420,P011,S02,snacks,20,50,14,0,2026-06-08T15:52:01.231251
EVT944181,P006,S03,snacks,4,50,7,1,2026-06-08T15:52:01.231254
EVT497673,P017,S04,snacks,28,50,6,0,2026-06-08T15:52:01.231256
EVT185701,P017,S04,dairy,8,40,16,0,2026-06-08T15:52:01.231258
EVT752477,P006,S01,dairy,18,40,10,0,2026-06-08T15:52:01.231261
EVT299017,P012,S02,dairy,5,40,0,0,2026-06-08T15:52:01.231263
EVT247855,P007,S01,frozen,12,45,12,0,2026-06-08T15:52:01.231266
EVT807825,P007,S01,bakery,4,35,1,0,2026-06-08T15:52:01.231268
EVT969379,P010,S01,snacks,40,50,3,1,2026-06-08T15:52:01.231270
EVT478354,P011,S04,beverages,56,60,3,0,2026-06-08T15:52:01.231273
EVT400600,P020,S01,bakery,8,35,11,1,2026-06-08T15:52:01.231275
EVT382270,P001,S04,frozen,45,45,2,0,2026-06-08T15:52:01.231277
EVT762867,P017,S03,dairy,8,40,17,0,2026-06-08T15:52:01.231280
EVT860785,P012,S01,frozen,2,45,10,0,2026-06-08T15:52:01.231282
EVT371868,P001,S03,bakery,16,35,10,0,2026-06-08T15:52:01.231285
EVT570339,P004,S04,bakery,14,35,9,0,2026-06-08T15:52:01.231288
EVT211812,P016,S04,bakery,22,35,1,0,2026-06-08T15:52:01.231291
EVT399834,P008,S02,frozen,27,45,4,0,2026-06-08T15:52:01.231293
EVT270847,P013,S01,dairy,0,40,0,0,2026-06-08T15:52:01.231296
EVT991377,P009,S02,dairy,9,40,4,0,2026-06-08T15:52:01.231298
EVT451816,P015,S04,frozen,11,45,9,0,2026-06-08T15:52:01.231300
EVT418697,P001,S04,beverages,44,60,6,0,2026-06-08T15:52:01.231303
EVT673192,P012,S03,bakery,19,35,3,0,2026-06-08T15:52:01.231305
EVT327022,P005,S01,snacks,29,50,0,0,2026-06-08T15:52:01.231307
EVT507894,P006,S04,beverages,13,60,9,0,2026-06-08T15:52:01.231310
EVT551115,P001,S03,dairy,21,40,1,0,2026-06-08T15:52:01.231312
EVT167436,P014,S02,dairy,23,40,5,0,2026-06-08T15:52:01.231315
EVT844859,P008,S03,beverages,1,60,18,0,2026-06-08T15:52:01.231317
EVT972174,P018,S03,frozen,4,45,17,0,2026-06-08T15:52:01.231319
EVT522869,P001,S03,beverages,20,60,8,0,2026-06-08T15:52:01.231322
EVT220094,P017,S03,beverages,36,60,5,0,2026-06-08T15:52:01.231324
EVT183939,P008,S02,bakery,2,35,11,1,2026-06-08T15:52:01.231326
